,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
2xb8,3.196388234764615,1176.8429740791685,30.947229278263197,27.357738033247042,10.357738033247042,17.389934619103236,13.607738033247042,5.3829931618554525,3.8872023499568544,3.8872023499568544,2.522725320210358,2.522725320210358,1.493106917541803,1.493106917541803,90.67403520173896,14.69560176298435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.063287527121684,23.484218758080985,309.0979764639104,1.3181818181818181,2.090909090909091,2.6363636363636362,0.4666666666666667,-1.96,22.0,292.158,56181192.78280162,5.020541817180653,6.036080118328992,2.8276860463509346,150.46808471115017,13.528621010923498,0.5469771911097234,13.528621010923498,0.21144731957154062,1.2695385826762087,0.21144731957154062,-4.7047764314058975,-0.5469771911097234,-1.9704999999999988,71.78240000000001,309.2939999999997,3.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,3.0,7.0,0.0,8.0,1.0,0.0,1.0,120.0,29.96435210603421,17.430580671217584,5.783244946364939,4.293598971697903,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.08483741532659,24.021213808352964,13.226717682180478,37.31806046467949,2.0,53.94950907648916,11.75255023431679,4.293598971697903,0.0,5.893957685363079,30.506936667542426,7.037952458882589,29.733126322350174,0.0,5.749511833283905,9.843390348640755,0.0,5.749511833283905,0.0,56.17161310310258,15.961999269473022,5.893957685363079,31.12699617940945,24.16967483065318,0.0,0.0,0.0,127.12000000000002,0.0,0.0,0.0,0.0,0.0,133.12039644000353,0.0,0.0,0.0,8.962936893329806,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884381218776048
2xbv,2.137040908264034,2358.8219068954763,45.3314624341687,38.972670740928294,17.728599686946747,25.958801426340997,19.893223741213873,9.429547427723227,6.13990095166765,6.517865424676878,3.8477614743239315,4.02676801804909,2.4336804092072835,2.523183681069863,159.2838079131244,23.164441647565106,4.39041504767482,4.567099647791355,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,41.88087869245131,520.1357783240906,1.1111111111111112,1.8333333333333333,2.5555555555555554,0.25,-3.6999999999999984,36.0,498.7430000000003,427503530252.83325,9.6378897386463,10.91930166546972,5.917670945858333,239.33608241537493,16.157038440064838,0.3478224892978322,16.157038440064838,0.3478224892978322,0.16094023987630424,0.3288330123658224,-5.844602584652785,-0.3288330123658224,1.9981999999999998,127.05110000000003,520.9190000000003,3.0,8.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,12.0,0.0,7.0,0.0,1.0,1.0,188.0,15.512561186709274,31.290617230093243,2.8236841566564013,11.814359458703011,11.960763279112884,1.4118420783282006,18.95071120000682,18.155223663971668,0.0,0.0,17.643358597895812,30.212093538316473,27.172144949296552,51.3232621304639,4.0,57.93319279351945,34.92054840145412,0.0,9.551078168738563,11.787915370726157,6.401496384060876,30.11020575952459,81.87879831684693,0.0,5.687386274683562,21.071828081761282,24.67649419554305,0.0,11.600939890232516,47.25751306445028,9.589074368143644,17.605136211772052,26.044412567234176,65.4796772670077,9.258159548725928,5.687386274683562,0.0,97.53,0.0,5.663787969093969,0.0,0.0,0.0,179.9563559462291,0.0,0.0,45.34928410594587,-23.85831691015779,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4437974114642245
2xdl,4.071220401588861,890.0231472473171,26.5330157158901,24.671958466891546,7.671958466891548,14.430574765322344,12.145565264641526,3.7373169741776637,2.37447992186326,2.37447992186326,1.488415645548016,1.488415645548016,0.7976741906467468,0.7976741906467468,79.7322768035625,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,23.363336555956153,223.120843404,1.3125,2.125,2.75,0.4166666666666667,-1.7099999999999997,16.0,206.13599999999997,2211959.375406433,2.577929666709259,5.394662646823835,2.44930070806951,119.42135931880665,13.181599584278153,0.504254307720223,13.181599584278153,0.2932937446826012,0.8420653817082386,0.2932937446826012,-4.029071593915346,-0.504254307720223,1.8827999999999996,61.91030000000004,223.27200000000013,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,88.0,14.745580875757739,0.0,11.49902366656781,0.0,7.33837938658414,0.0,4.794537184071822,0.0,0.0,0.0,0.0,31.831040357581244,32.264756422031084,15.262503795903907,1.0,36.57234522770261,5.907179729351506,1.4311996572326342,4.899909730850478,0.0,13.703784234591359,20.03167182751448,23.69070761468688,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,37.378769136056306,0.0,0.0,45.993909809083725,18.127256122989884,0.0,0.0,0.0,49.77,0.0,0.0,0.0,0.0,0.0,127.16752228206099,0.0,0.0,0.0,-8.250855615394318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474983482243595
2xii,2.119117269603088,1892.8205435365455,39.78157438140403,36.43566864331923,13.435668643319232,22.9108250084972,18.48143357505104,7.4150479171595745,5.404272937461135,5.404272937461135,3.810055102217859,3.810055102217859,2.5434448223654624,2.5434448223654624,136.0418553628642,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,31.832020661576244,383.16014825609057,1.0357142857142858,1.6785714285714286,2.392857142857143,0.3333333333333333,-2.58,28.0,360.2400000000001,24099233748.10677,5.7332743049551445,7.104602803039352,2.926884817579211,194.31528604692002,14.090994583018391,0.3871926388557458,14.090994583018391,0.3464779791021422,0.7189395595204899,0.3464779791021422,-4.956725547688979,-0.3871926388557458,-0.9553999999999991,100.83950000000003,383.4239999999997,6.0,7.0,1.0,1.0,2.0,2.0,0.0,2.0,5.0,5.0,7.0,0.0,7.0,0.0,1.0,1.0,146.0,25.93907602918043,31.646597573719472,7.19508702469314,4.293598971697903,5.907179729351506,2.8236841566564013,9.589074368143644,0.0,0.0,0.0,36.25451224597977,24.021213808352964,15.23917865190465,29.880172406225796,4.0,57.75675873391408,11.690424675716445,4.293598971697903,5.309813353288376,0.0,37.12773113484493,6.496859684315945,58.98728542873405,0.0,11.126902983393991,10.612651455858796,0.0,0.0,0.0,68.0831469226012,0.0,0.0,56.4342164154241,42.29693095364306,4.235526234984602,11.126902983393991,0.0,123.47000000000001,0.0,0.0,0.0,0.0,0.0,189.53176875078563,0.0,0.0,0.0,-14.448435417452307,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3988311477811693
2xj7,3.2802729694881703,918.554427092138,28.276020881938898,26.52742035285537,7.527420352855368,15.247364656241675,13.053702632069127,3.9345305696776216,2.7855589888541727,2.7855589888541727,1.787354261349536,1.787354261349536,1.160902755566195,1.160902755566195,72.6043029675786,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,26.307902914737383,231.13393350809,1.5,2.3125,3.0,0.9,-0.6900000000000002,16.0,212.11999999999998,7632016.549353514,2.514542747607247,4.289689195552918,1.9320583807763712,120.93655050283058,12.374084545855379,0.3877691957242931,12.374084545855379,0.3480726507442456,1.171507936507937,0.3480726507442456,-4.623541666666668,-0.3877691957242931,-3.755399999999996,54.72680000000003,231.27200000000016,5.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,5.0,0.0,2.0,2.0,92.0,25.529172406742532,38.14345725803542,1.4118420783282006,10.200778701049408,0.0,1.4118420783282006,4.794537184071822,0.0,0.0,0.0,0.0,0.0,20.07860979947616,17.462928133677703,2.0,47.028200180565484,5.907179729351506,4.293598971697903,5.309813353288376,0.0,43.500656036174306,12.99371936863189,0.0,0.0,0.0,10.202747833420897,0.0,0.0,0.0,68.7967616605522,4.794537184071822,0.0,32.415436805008135,0.0,2.8236841566564013,0.0,0.0,94.23,0.0,0.0,0.0,0.0,0.0,151.25181151318552,0.0,0.0,0.0,-22.335144846518862,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32030656883655806
2xnb,2.0014206817809,1888.2547089586317,38.858924650593664,35.99977815392747,13.8162747348552,22.22299243467944,18.334508390695376,7.809364185123228,4.693571911141043,5.655185199338559,3.037141521922302,3.985158610307137,1.8607166663605408,2.599222119664227,124.86397194820199,4.794537184071822,0.0,21.21369887901447,0.0,0.0,0.0,0.0,0.0,9.967957041894417,31.650697358388996,383.16485677609063,1.2962962962962963,2.111111111111111,2.8518518518518516,0.3157894736842105,-2.7099999999999995,27.0,360.31700000000006,11005687594.831099,5.2095861062904145,7.495930786865177,3.717315057999543,193.7482633023596,12.653372012687718,0.3602354812171925,12.653372012687718,0.34591275999386223,0.02904133313036872,0.34591275999386223,-3.949105700478909,-0.3602354812171925,1.3392200000000005,108.92010000000006,383.50099999999964,3.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,7.0,2.0,8.0,0.0,6.0,0.0,1.0,1.0,140.0,20.07966083450063,0.0,1.4118420783282006,5.948339280986494,0.0,7.696646753712713,4.794537184071822,9.967957041894417,0.0,0.0,11.336785877934737,37.06398565561215,38.44197399233393,55.74913371219667,4.0,36.95353546095943,28.659897708288355,0.0,14.53505668968577,6.975826900282246,6.851892117295679,36.19716182140263,51.74641652510783,0.0,10.57107518854976,20.385523783765585,17.323111830353618,0.0,11.336785877934737,40.52249542694955,6.975826900282246,6.851892117295679,33.10909911825286,41.17952593320306,4.235526234984602,10.57107518854976,0.0,79.66,0.0,0.02904133313036872,0.0,0.0,0.0,187.07834261849092,0.0,0.0,-0.03012660449490978,-20.57725734712635,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7107721268433981
2xys,1.9863944947373349,1904.176444951616,38.61036598507973,37.21092377192764,12.210923771927643,22.05323577315004,19.809475108159493,7.45401322219567,6.028648439122199,6.028648439122199,4.962693164256209,4.962693164256209,4.03925967086984,4.03925967086984,132.1327642825162,17.86094475237084,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,21.246406728905104,337.19105446009064,1.24,2.2,3.16,0.6190476190476191,-1.3599999999999999,25.0,312.24300000000005,16948673555.825361,4.058625090838155,4.30256450147752,1.3786936018064713,182.87738059875696,10.288819444444446,0.373583573885815,10.288819444444446,0.34816184346497375,0.3077891156462589,0.34816184346497375,-4.617297335600909,-0.373583573885815,0.46720000000000034,93.53250000000006,337.4429999999996,2.0,4.0,1.0,5.0,6.0,1.0,0.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,4.0,130.0,19.63851535589026,12.2218452782862,0.0,1.4311996572326342,0.0,1.4118420783282006,0.0,0.0,0.0,0.0,24.17932786902545,23.07293241479264,41.66618711339656,57.62698391879794,7.0,47.67789449528307,5.687386274683562,1.4311996572326342,0.0,11.787915370726157,48.85352094697075,24.452614342398657,41.358302598455005,0.0,0.0,9.792844210982999,5.687386274683562,0.0,0.0,50.41246823347386,10.15185342319683,11.787915370726157,56.20967298760025,35.79485110675801,1.4118420783282006,0.0,0.0,37.14,0.0,0.0,0.0,0.0,0.0,229.39090966710756,0.0,0.0,0.0,-64.30757633377428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759635636450442
2y5h,1.9448328258906697,2178.515912562516,47.3948230354559,43.799812016864514,16.37223754381069,26.15162522963352,22.54422227639591,9.291469734832901,6.034147697404361,7.656839914685066,4.086902786144533,5.174931393651716,2.954288024559948,3.790946927709046,148.57294946907746,16.483950671152723,0.0,0.0,11.336785877934737,0.0,0.0,0.0,0.0,4.9839785209472085,48.91629617537118,464.1637923081808,1.2903225806451613,2.096774193548387,2.838709677419355,0.5909090909090909,-1.7400000000000002,31.0,435.78700000000026,600742263077.9622,6.0283769987706854,7.689268916391282,3.6310127371061025,231.51746015763672,14.868082966141,0.4433023422293042,14.868082966141,0.34846717739043015,0.3539108384599514,0.34846717739043015,-5.2303194739438,-0.4433023422293042,1.8560000000000003,117.63510000000007,465.0189999999997,1.0,7.0,0.0,3.0,3.0,0.0,2.0,2.0,5.0,1.0,9.0,0.0,9.0,0.0,3.0,3.0,166.0,13.793116274880493,38.498360049455094,0.0,17.70508338072892,0.0,1.4118420783282006,14.488984098994122,4.9839785209472085,0.0,11.336785877934737,11.600939890232516,12.08483741532659,36.58170283766585,67.80833028998956,5.0,63.175272294118564,34.752085226870264,0.0,9.883888251797686,11.787915370726157,31.15455964068743,40.41805975379457,28.354309060761423,0.0,10.767871115727209,4.892934480132522,0.0,0.0,22.937725768167255,72.61723079033953,9.589074368143644,11.787915370726157,69.21183473995247,22.741202987220678,5.7481710940738315,10.767871115727209,0.0,67.85000000000001,0.0,6.268844061538535,0.0,0.0,0.0,246.56382856170882,0.0,0.0,0.7792013683910648,-45.917429547194054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5230883093478786
2yfe,3.4002539120524595,1619.2156228914503,38.07446760021749,35.13299316185545,12.132993161855453,21.222026649649727,17.678869016623523,6.270620726159658,4.1727678416450935,4.1727678416450935,2.6009034720037776,2.6009034720037776,1.6212638086178544,1.6212638086178544,127.46233484085437,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,31.58788789297747,339.16018279591066,1.04,1.76,2.4,0.2857142857142857,-2.749999999999999,25.0,316.2270000000001,1974505222.94733,4.697041636230826,8.378177393185506,4.627777777777778,180.34789991887575,12.529530376971975,0.5446582380814371,12.529530376971975,0.29314694758637827,1.042321488846908,0.29314694758637827,-4.1378375377928975,-0.5446582380814371,3.058200000000002,95.97430000000003,339.41099999999966,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,4.0,0.0,11.0,0.0,0.0,0.0,132.0,19.74673572381979,11.49902366656781,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,41.83726981442131,49.991880629636775,27.576005657436628,26.714843308536633,2.0,49.90342395956467,5.969305287951849,1.4311996572326342,0.0,0.0,32.8225589385795,7.037952458882589,70.1334944888726,0.0,11.49902366656781,9.843390348640755,0.0,11.49902366656781,0.0,19.547265595174284,19.118774703988137,0.0,70.90881562119603,47.87968852208461,0.0,0.0,0.0,69.59,0.0,0.0,0.0,0.0,0.0,183.16615636624104,0.0,0.0,0.0,-14.66615636624106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787259739488324
2yge,4.284074032002819,2685.965039572209,64.27313821296676,59.068661805174685,19.068661805174685,34.82539780077825,29.32432335822878,9.574434281265047,6.493587587289222,6.493587587289222,3.998778218728941,3.998778218728941,2.3845035326708324,2.3845035326708324,190.4075796541474,30.144217185649044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.056260006307408,44.04796546498341,560.273380860001,1.05,1.925,2.6,0.5172413793103449,-3.5400000000000005,40.0,520.3240000000003,788562149448408.8,7.640805445073175,14.733684595046363,8.231772449931208,290.7418688755294,14.766600372789714,0.49223445150026207,14.766600372789714,0.4047040148198253,1.3431515040461663,0.4047040148198253,-6.104192649390391,-0.49223445150026207,2.4084000000000003,146.54789999999988,560.6440000000018,4.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,3.0,11.0,0.0,12.0,0.0,0.0,0.0,220.0,35.08579033532206,6.080018026949988,16.074709133590765,12.997689549962512,5.907179729351506,6.093240070938415,14.383611552215466,4.794537184071822,0.0,0.0,37.91207121873362,37.91669625268246,61.841797420366376,49.5686818369024,2.0,96.81724299970719,23.5669096930198,1.4311996572326342,5.309813353288376,17.507632346452432,64.47349037964142,21.113857376647765,58.43587650509764,0.0,0.0,11.029530329014648,4.794537184071822,0.0,0.0,75.54084702580737,33.33106336741566,11.787915370726157,89.50072629396938,58.43587650509764,4.235526234984602,0.0,0.0,163.48000000000002,0.0,0.0,0.0,0.0,0.0,336.54579243662744,0.0,0.0,0.0,-44.96245910329407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34597219857766504
2yki,1.6403571605017664,2673.95067046536,38.3644781500588,34.59152986346361,16.591529863463613,24.207819991980895,18.479046504731556,9.63740571823168,6.991220541908273,6.991220541908273,5.14766679882454,5.14766679882454,3.7183393846080848,3.7183393846080848,158.31275643624014,6.165295740242042,0.0,5.309813353288376,9.954006540458504,0.0,0.0,0.0,0.0,14.951935562841626,23.42614602136768,442.15420919600047,0.8529411764705882,1.6470588235294117,2.588235294117647,0.037037037037037035,-4.7799999999999985,34.0,424.3380000000003,206012754110.86008,8.215698440923152,7.112368087661769,2.7020791893413407,218.94235584467904,14.383172798367806,0.34613725772808424,14.383172798367806,0.252334255801735,0.19101257672235272,0.252334255801735,-3.2329871609137486,-0.34613725772808424,5.001000000000003,130.16359999999995,442.48199999999997,3.0,7.0,1.0,0.0,1.0,2.0,4.0,6.0,4.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,162.0,15.263819893746879,11.471581718767656,4.235526234984602,0.0,5.907179729351506,0.0,9.77851570501903,9.967957041894417,0.0,0.0,42.29693095364306,40.38106208977786,29.468361338606076,49.34901894864726,7.0,29.59144176160972,27.97398259981655,0.0,30.215755456588504,0.0,6.017892468349645,0.0,101.80612239498299,0.0,22.514758973090913,5.309813353288376,0.0,0.0,0.0,30.813121832651632,0.0,0.0,48.06416247006579,85.115767919892,4.235526234984602,44.58156184355596,0.0,99.35,0.0,0.0,0.0,0.0,0.0,154.15977621279242,0.0,0.0,0.0,2.423557120540913,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35907082948012525
